resource_key,pipeline_status,recommended_pool,review_reason_codes,render_status,render_image_path,tagger_status,tagger_policy_tag_scores_json,review_queue_kind
bangdream_015_live_event_18_ssr,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_event_18_ssr.png,completed,"{""1girl"": 0.01976, ""2girls"": 0.000723, ""animal"": 0.002805, ""animal_focus"": 0.00104, ""bare_shoulders"": 0.000901, ""bikini"": 3.9e-05, ""bird"": 9e-05, ""cleavage"": 0.000187, ""corset"": 4e-06, ""crop_top"": 0.000204, ""dog"": 0.000109, ""faceless"": 1.7e-05, ""food_focus"": 1e-06, ""garter_straps"": 4.5e-05, ""helmet"": 0.001733, ""lingerie"": 3e-06, ""looking_at_viewer"": 0.643929, ""mask"": 6.9e-05, ""midriff"": 0.000437, ""multiple_girls"": 0.001494, ""navel"": 0.000704, ""no_humans"": 0.235702, ""onsen"": 0.0, ""panties"": 0.000191, ""penguin"": 5.7e-05, ""school_swimsuit"": 6e-06, ""solo"": 0.886383, ""swimsuit"": 0.000116, ""thighhighs"": 0.001846, ""underwear"": 0.00081}",visual_review
bangdream_015_live_event_225_ur,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_event_225_ur.png,completed,"{""1girl"": 0.708491, ""2girls"": 0.001684, ""animal"": 0.000713, ""animal_focus"": 9.8e-05, ""bare_shoulders"": 0.000557, ""bikini"": 3.4e-05, ""bird"": 0.108853, ""cleavage"": 0.000199, ""corset"": 0.000235, ""crop_top"": 4e-05, ""dog"": 2.6e-05, ""faceless"": 9e-06, ""food_focus"": 1.8e-05, ""garter_straps"": 2.7e-05, ""helmet"": 0.000135, ""lingerie"": 3e-06, ""looking_at_viewer"": 0.891463, ""mask"": 0.005441, ""midriff"": 7.7e-05, ""multiple_girls"": 0.002932, ""navel"": 0.000287, ""no_humans"": 0.002155, ""onsen"": 0.0, ""panties"": 0.000153, ""penguin"": 0.000283, ""school_swimsuit"": 3e-06, ""solo"": 0.936782, ""swimsuit"": 8.6e-05, ""thighhighs"": 0.001446, ""underwear"": 0.000289}",visual_review
bangdream_015_live_event_22_r,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_event_22_r.png,completed,"{""1girl"": 0.294135, ""2girls"": 0.000531, ""animal"": 0.020561, ""animal_focus"": 0.000485, ""bare_shoulders"": 0.000162, ""bikini"": 2.5e-05, ""bird"": 5.5e-05, ""cleavage"": 7.6e-05, ""corset"": 7e-06, ""crop_top"": 7.9e-05, ""dog"": 4.8e-05, ""faceless"": 1e-06, ""food_focus"": 0.0, ""garter_straps"": 4e-06, ""helmet"": 0.000116, ""lingerie"": 4e-06, ""looking_at_viewer"": 0.784107, ""mask"": 0.000934, ""midriff"": 0.000308, ""multiple_girls"": 0.0008, ""navel"": 0.000244, ""no_humans"": 0.037013, ""onsen"": 0.0, ""panties"": 8.4e-05, ""penguin"": 6e-06, ""school_swimsuit"": 2e-06, ""solo"": 0.882095, ""swimsuit"": 5.9e-05, ""thighhighs"": 0.001759, ""underwear"": 0.000191}",visual_review
bangdream_015_live_event_238_sr,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_event_238_sr.png,completed,"{""1girl"": 0.697644, ""2girls"": 0.000469, ""animal"": 0.000108, ""animal_focus"": 2.7e-05, ""bare_shoulders"": 0.000313, ""bikini"": 2e-05, ""bird"": 2.1e-05, ""cleavage"": 0.000248, ""corset"": 9e-06, ""crop_top"": 9e-06, ""dog"": 5e-06, ""faceless"": 2e-06, ""food_focus"": 0.0, ""garter_straps"": 0.000378, ""helmet"": 2.8e-05, ""lingerie"": 1e-06, ""looking_at_viewer"": 0.839729, ""mask"": 0.001266, ""midriff"": 3.6e-05, ""multiple_girls"": 0.001068, ""navel"": 0.000161, ""no_humans"": 0.01554, ""onsen"": 0.0, ""panties"": 7.3e-05, ""penguin"": 4e-06, ""school_swimsuit"": 1e-06, ""solo"": 0.965573, ""swimsuit"": 4.1e-05, ""thighhighs"": 0.68999, ""underwear"": 0.000148}",visual_review
bangdream_015_live_event_255_ur,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_event_255_ur.png,completed,"{""1girl"": 0.915239, ""2girls"": 0.000589, ""animal"": 0.00056, ""animal_focus"": 7e-06, ""bare_shoulders"": 0.01725, ""bikini"": 2.1e-05, ""bird"": 9e-05, ""cleavage"": 0.000225, ""corset"": 4.9e-05, ""crop_top"": 8.3e-05, ""dog"": 7e-06, ""faceless"": 5e-06, ""food_focus"": 0.0, ""garter_straps"": 0.850801, ""helmet"": 8e-06, ""lingerie"": 1.1e-05, ""looking_at_viewer"": 0.817895, ""mask"": 0.001952, ""midriff"": 0.000322, ""multiple_girls"": 0.001287, ""navel"": 0.000163, ""no_humans"": 0.00123, ""onsen"": 0.0, ""panties"": 0.000166, ""penguin"": 1e-06, ""school_swimsuit"": 1e-06, ""solo"": 0.962449, ""swimsuit"": 4.7e-05, ""thighhighs"": 0.068796, ""underwear"": 0.000358}",visual_review
bangdream_015_live_event_28_r,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_event_28_r.png,completed,"{""1girl"": 0.577229, ""2girls"": 0.000734, ""animal"": 8.3e-05, ""animal_focus"": 8e-06, ""bare_shoulders"": 0.000185, ""bikini"": 1.7e-05, ""bird"": 8e-06, ""cleavage"": 6.4e-05, ""corset"": 7e-06, ""crop_top"": 2.1e-05, ""dog"": 2e-06, ""faceless"": 1e-06, ""food_focus"": 1e-06, ""garter_straps"": 1.5e-05, ""helmet"": 2.6e-05, ""lingerie"": 1e-06, ""looking_at_viewer"": 0.841699, ""mask"": 0.002726, ""midriff"": 4.5e-05, ""multiple_girls"": 0.001172, ""navel"": 0.000153, ""no_humans"": 0.000689, ""onsen"": 0.0, ""panties"": 7.5e-05, ""penguin"": 4e-06, ""school_swimsuit"": 1e-06, ""solo"": 0.963112, ""swimsuit"": 3.6e-05, ""thighhighs"": 0.000448, ""underwear"": 0.000152}",visual_review
bangdream_015_live_event_315_r,classified,soft_review,"[""mask"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_event_315_r.png,completed,"{""1girl"": 0.969995, ""2girls"": 0.003417, ""animal"": 0.000312, ""animal_focus"": 1e-05, ""bare_shoulders"": 0.000498, ""bikini"": 2.6e-05, ""bird"": 2.3e-05, ""cleavage"": 0.000165, ""corset"": 5e-06, ""crop_top"": 1.1e-05, ""dog"": 1e-06, ""faceless"": 4e-06, ""food_focus"": 0.0, ""garter_straps"": 6e-06, ""helmet"": 1.9e-05, ""lingerie"": 7.7e-05, ""looking_at_viewer"": 0.798799, ""mask"": 0.80661, ""midriff"": 2.3e-05, ""multiple_girls"": 0.0037, ""navel"": 0.00032, ""no_humans"": 6.6e-05, ""onsen"": 1e-06, ""panties"": 0.000125, ""penguin"": 1e-06, ""school_swimsuit"": 5e-06, ""solo"": 0.923929, ""swimsuit"": 6.9e-05, ""thighhighs"": 0.000487, ""underwear"": 0.000212}",visual_review
bangdream_015_live_event_316_sr,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_event_316_sr.png,completed,"{""1girl"": 0.111345, ""2girls"": 0.001613, ""animal"": 0.001549, ""animal_focus"": 0.001633, ""bare_shoulders"": 0.000319, ""bikini"": 6.5e-05, ""bird"": 8.8e-05, ""cleavage"": 7e-05, ""corset"": 0.000111, ""crop_top"": 2.5e-05, ""dog"": 2e-05, ""faceless"": 1e-06, ""food_focus"": 1e-06, ""garter_straps"": 0.000636, ""helmet"": 4.5e-05, ""lingerie"": 2.3e-05, ""looking_at_viewer"": 0.523152, ""mask"": 0.002188, ""midriff"": 3.8e-05, ""multiple_girls"": 0.004732, ""navel"": 0.000218, ""no_humans"": 0.012601, ""onsen"": 1e-06, ""panties"": 0.000234, ""penguin"": 1.3e-05, ""school_swimsuit"": 4e-06, ""solo"": 0.801366, ""swimsuit"": 0.00013, ""thighhighs"": 0.018015, ""underwear"": 0.000289}",visual_review
bangdream_015_live_event_40_ssr,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_event_40_ssr.png,completed,"{""1girl"": 0.225965, ""2girls"": 0.000589, ""animal"": 0.001259, ""animal_focus"": 0.00095, ""bare_shoulders"": 0.000441, ""bikini"": 2.2e-05, ""bird"": 9e-05, ""cleavage"": 0.000112, ""corset"": 0.031985, ""crop_top"": 6e-06, ""dog"": 7e-06, ""faceless"": 1.3e-05, ""food_focus"": 1e-06, ""garter_straps"": 4e-06, ""helmet"": 3e-05, ""lingerie"": 2e-06, ""looking_at_viewer"": 0.553973, ""mask"": 0.000424, ""midriff"": 2.6e-05, ""multiple_girls"": 0.001225, ""navel"": 0.00013, ""no_humans"": 0.078064, ""onsen"": 0.0, ""panties"": 7.5e-05, ""penguin"": 2e-06, ""school_swimsuit"": 1e-06, ""solo"": 0.942001, ""swimsuit"": 4.7e-05, ""thighhighs"": 0.001669, ""underwear"": 0.000119}",visual_review
bangdream_015_live_event_48_ssr,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_event_48_ssr.png,completed,"{""1girl"": 0.571327, ""2girls"": 0.002186, ""animal"": 0.001414, ""animal_focus"": 5.4e-05, ""bare_shoulders"": 0.000415, ""bikini"": 0.00015, ""bird"": 0.000401, ""cleavage"": 0.000313, ""corset"": 0.008433, ""crop_top"": 0.000192, ""dog"": 0.000166, ""faceless"": 1.5e-05, ""food_focus"": 0.0, ""garter_straps"": 0.000387, ""helmet"": 8.3e-05, ""lingerie"": 5.4e-05, ""looking_at_viewer"": 0.522435, ""mask"": 0.000339, ""midriff"": 0.000632, ""multiple_girls"": 0.004013, ""navel"": 0.000509, ""no_humans"": 0.012294, ""onsen"": 2e-06, ""panties"": 0.000201, ""penguin"": 8e-06, ""school_swimsuit"": 8e-06, ""solo"": 0.652286, ""swimsuit"": 0.000203, ""thighhighs"": 0.003474, ""underwear"": 0.00047}",visual_review
bangdream_015_live_event_79_sr,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_event_79_sr.png,completed,"{""1girl"": 0.654191, ""2girls"": 0.000394, ""animal"": 0.000573, ""animal_focus"": 7.8e-05, ""bare_shoulders"": 0.000145, ""bikini"": 1.6e-05, ""bird"": 1e-05, ""cleavage"": 0.000124, ""corset"": 2.7e-05, ""crop_top"": 1.4e-05, ""dog"": 1e-05, ""faceless"": 4.1e-05, ""food_focus"": 0.0, ""garter_straps"": 1.9e-05, ""helmet"": 6.3e-05, ""lingerie"": 2e-06, ""looking_at_viewer"": 0.718259, ""mask"": 0.009465, ""midriff"": 8.7e-05, ""multiple_girls"": 0.001029, ""navel"": 0.000238, ""no_humans"": 0.00331, ""onsen"": 0.0, ""panties"": 0.000102, ""penguin"": 1e-06, ""school_swimsuit"": 1e-06, ""solo"": 0.949048, ""swimsuit"": 2.5e-05, ""thighhighs"": 0.000307, ""underwear"": 0.000159}",visual_review
bangdream_015_live_event_82_ssr,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_event_82_ssr.png,completed,"{""1girl"": 0.216124, ""2girls"": 0.002313, ""animal"": 0.001255, ""animal_focus"": 0.000429, ""bare_shoulders"": 0.000714, ""bikini"": 5.9e-05, ""bird"": 0.000142, ""cleavage"": 0.00039, ""corset"": 0.001549, ""crop_top"": 4.7e-05, ""dog"": 0.000873, ""faceless"": 1.6e-05, ""food_focus"": 0.0, ""garter_straps"": 7.6e-05, ""helmet"": 5.6e-05, ""lingerie"": 1.6e-05, ""looking_at_viewer"": 0.628994, ""mask"": 0.000572, ""midriff"": 0.000141, ""multiple_girls"": 0.005003, ""navel"": 0.000481, ""no_humans"": 0.008307, ""onsen"": 2e-06, ""panties"": 0.000603, ""penguin"": 5e-06, ""school_swimsuit"": 3.1e-05, ""solo"": 0.716466, ""swimsuit"": 0.000107, ""thighhighs"": 0.003196, ""underwear"": 0.017137}",visual_review
bangdream_015_live_r_2018,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_r_2018.png,completed,"{""1girl"": 0.720989, ""2girls"": 0.00365, ""animal"": 6.7e-05, ""animal_focus"": 1.2e-05, ""bare_shoulders"": 0.000211, ""bikini"": 2.4e-05, ""bird"": 7e-06, ""cleavage"": 0.000197, ""corset"": 1.2e-05, ""crop_top"": 1.5e-05, ""dog"": 6e-06, ""faceless"": 1e-06, ""food_focus"": 0.0, ""garter_straps"": 1.6e-05, ""helmet"": 9e-06, ""lingerie"": 6e-06, ""looking_at_viewer"": 0.77285, ""mask"": 0.000513, ""midriff"": 1.8e-05, ""multiple_girls"": 0.004276, ""navel"": 0.000142, ""no_humans"": 0.001727, ""onsen"": 0.0, ""panties"": 0.000107, ""penguin"": 0.0, ""school_swimsuit"": 4e-06, ""solo"": 0.938222, ""swimsuit"": 5.3e-05, ""thighhighs"": 0.000628, ""underwear"": 0.000127}",visual_review
bangdream_015_live_r_2020,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_live_r_2020.png,completed,"{""1girl"": 0.281171, ""2girls"": 0.000711, ""animal"": 0.000113, ""animal_focus"": 9e-06, ""bare_shoulders"": 0.001082, ""bikini"": 2.3e-05, ""bird"": 5e-06, ""cleavage"": 0.000192, ""corset"": 4e-06, ""crop_top"": 0.00012, ""dog"": 2e-06, ""faceless"": 3e-06, ""food_focus"": 0.0, ""garter_straps"": 1.7e-05, ""helmet"": 0.000294, ""lingerie"": 2e-06, ""looking_at_viewer"": 0.946992, ""mask"": 0.000466, ""midriff"": 0.000135, ""multiple_girls"": 0.001346, ""navel"": 0.000241, ""no_humans"": 0.000293, ""onsen"": 0.0, ""panties"": 0.000159, ""penguin"": 1.1e-05, ""school_swimsuit"": 1e-06, ""solo"": 0.979595, ""swimsuit"": 2.8e-05, ""thighhighs"": 0.000432, ""underwear"": 0.000359}",visual_review
bangdream_015_michelle_ranger,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_michelle_ranger.png,completed,"{""1girl"": 0.153321, ""2girls"": 0.000552, ""animal"": 3.1e-05, ""animal_focus"": 0.000136, ""bare_shoulders"": 0.000138, ""bikini"": 1.1e-05, ""bird"": 2.6e-05, ""cleavage"": 0.00012, ""corset"": 2e-06, ""crop_top"": 7e-06, ""dog"": 0.0, ""faceless"": 0.000112, ""food_focus"": 1.3e-05, ""garter_straps"": 2e-06, ""helmet"": 0.20546, ""lingerie"": 2e-06, ""looking_at_viewer"": 0.149517, ""mask"": 0.080804, ""midriff"": 2.8e-05, ""multiple_girls"": 0.001269, ""navel"": 0.000561, ""no_humans"": 0.055471, ""onsen"": 0.0, ""panties"": 5.2e-05, ""penguin"": 1e-06, ""school_swimsuit"": 2e-06, ""solo"": 0.887576, ""swimsuit"": 3.7e-05, ""thighhighs"": 0.000318, ""underwear"": 0.000112}",visual_review
bangdream_015_ranger,classified,soft_review,"[""mask"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_ranger.png,completed,"{""1girl"": 0.995745, ""2girls"": 0.000216, ""animal"": 2.3e-05, ""animal_focus"": 3e-06, ""bare_shoulders"": 0.000428, ""bikini"": 8e-05, ""bird"": 4.2e-05, ""cleavage"": 0.001034, ""corset"": 2e-05, ""crop_top"": 0.002268, ""dog"": 2e-06, ""faceless"": 3.6e-05, ""food_focus"": 0.0, ""garter_straps"": 2.6e-05, ""helmet"": 0.233935, ""lingerie"": 9e-06, ""looking_at_viewer"": 0.082463, ""mask"": 0.777318, ""midriff"": 0.000603, ""multiple_girls"": 0.000377, ""navel"": 0.00101, ""no_humans"": 1e-05, ""onsen"": 7e-06, ""panties"": 0.000308, ""penguin"": 0.0, ""school_swimsuit"": 4e-05, ""solo"": 0.972576, ""swimsuit"": 0.000252, ""thighhighs"": 0.000961, ""underwear"": 0.000696}",visual_review
bangdream_015_story_03,classified,soft_review,"[""low_1girl_score"", ""qualification_review""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_015_story_03.png,completed,"{""1girl"": 0.163991, ""2girls"": 0.000801, ""animal"": 0.004304, ""animal_focus"": 0.00184, ""bare_shoulders"": 0.000174, ""bikini"": 3.7e-05, ""bird"": 3.7e-05, ""cleavage"": 0.000111, ""corset"": 2e-06, ""crop_top"": 4e-06, ""dog"": 8.6e-05, ""faceless"": 3e-06, ""food_focus"": 1e-06, ""garter_straps"": 2e-06, ""helmet"": 1.4e-05, ""lingerie"": 8e-06, ""looking_at_viewer"": 0.806939, ""mask"": 0.000134, ""midriff"": 3.6e-05, ""multiple_girls"": 0.001546, ""navel"": 0.000542, ""no_humans"": 0.138151, ""onsen"": 0.0, ""panties"": 0.000119, ""penguin"": 1.8e-05, ""school_swimsuit"": 4e-06, ""solo"": 0.820565, ""swimsuit"": 0.000103, ""thighhighs"": 0.000267, ""underwear"": 0.000165}",visual_review
bangdream_016_2018_dog,classified,soft_review,"[""qualification_review"", ""variant_keyword:dog""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_016_2018_dog.png,completed,"{""1girl"": 0.995838, ""2girls"": 0.000292, ""animal"": 0.000517, ""animal_focus"": 9e-06, ""bare_shoulders"": 0.002321, ""bikini"": 8.8e-05, ""bird"": 4.1e-05, ""cleavage"": 0.000638, ""corset"": 9.4e-05, ""crop_top"": 0.387094, ""dog"": 0.000187, ""faceless"": 7e-06, ""food_focus"": 0.0, ""garter_straps"": 2.6e-05, ""helmet"": 6.7e-05, ""lingerie"": 3e-06, ""looking_at_viewer"": 0.892054, ""mask"": 0.000122, ""midriff"": 0.4113, ""multiple_girls"": 0.000536, ""navel"": 0.427673, ""no_humans"": 1.6e-05, ""onsen"": 1e-06, ""panties"": 9.4e-05, ""penguin"": 1e-06, ""school_swimsuit"": 2e-06, ""solo"": 0.966477, ""swimsuit"": 9.3e-05, ""thighhighs"": 0.001407, ""underwear"": 0.000347}",visual_review
bangdream_016_delta,classified,soft_review,"[""cleavage"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_016_delta.png,completed,"{""1girl"": 0.996901, ""2girls"": 0.000322, ""animal"": 5e-05, ""animal_focus"": 4e-06, ""bare_shoulders"": 0.002464, ""bikini"": 0.000159, ""bird"": 4.5e-05, ""cleavage"": 0.782524, ""corset"": 0.000124, ""crop_top"": 0.00011, ""dog"": 1.8e-05, ""faceless"": 2e-06, ""food_focus"": 6e-06, ""garter_straps"": 8.4e-05, ""helmet"": 1.2e-05, ""lingerie"": 1.1e-05, ""looking_at_viewer"": 0.810012, ""mask"": 5.2e-05, ""midriff"": 0.000207, ""multiple_girls"": 0.000532, ""navel"": 0.000993, ""no_humans"": 7.2e-05, ""onsen"": 1e-06, ""panties"": 0.000334, ""penguin"": 1e-06, ""school_swimsuit"": 2e-06, ""solo"": 0.934862, ""swimsuit"": 0.000375, ""thighhighs"": 0.007963, ""underwear"": 0.000873}",visual_review
bangdream_016_live_event_104_r,classified,soft_review,"[""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_016_live_event_104_r.png,completed,"{""1girl"": 0.998503, ""2girls"": 0.000184, ""animal"": 9.9e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.006973, ""bikini"": 0.000219, ""bird"": 7.8e-05, ""cleavage"": 0.000668, ""corset"": 0.000815, ""crop_top"": 0.134726, ""dog"": 3e-06, ""faceless"": 7e-06, ""food_focus"": 1e-06, ""garter_straps"": 0.000139, ""helmet"": 1.3e-05, ""lingerie"": 7e-06, ""looking_at_viewer"": 0.922443, ""mask"": 3.4e-05, ""midriff"": 0.624901, ""multiple_girls"": 0.000238, ""navel"": 0.727198, ""no_humans"": 7e-06, ""onsen"": 0.0, ""panties"": 0.000381, ""penguin"": 1e-06, ""school_swimsuit"": 6e-06, ""solo"": 0.986551, ""swimsuit"": 0.000436, ""thighhighs"": 0.00277, ""underwear"": 0.000635}",visual_review
bangdream_016_live_event_146_sr,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_016_live_event_146_sr.png,completed,"{""1girl"": 0.99796, ""2girls"": 0.000106, ""animal"": 3.4e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.143262, ""bikini"": 3.8e-05, ""bird"": 4.1e-05, ""cleavage"": 0.001807, ""corset"": 0.022301, ""crop_top"": 0.000157, ""dog"": 2e-06, ""faceless"": 2e-06, ""food_focus"": 0.0, ""garter_straps"": 0.960569, ""helmet"": 2.9e-05, ""lingerie"": 1.5e-05, ""looking_at_viewer"": 0.851238, ""mask"": 4.9e-05, ""midriff"": 0.000507, ""multiple_girls"": 0.000206, ""navel"": 0.001002, ""no_humans"": 1.7e-05, ""onsen"": 0.0, ""panties"": 0.000142, ""penguin"": 0.0, ""school_swimsuit"": 3e-06, ""solo"": 0.985897, ""swimsuit"": 0.000107, ""thighhighs"": 0.813563, ""underwear"": 0.00041}",visual_review
bangdream_016_live_event_19_r,classified,soft_review,"[""cleavage"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_016_live_event_19_r.png,completed,"{""1girl"": 0.998546, ""2girls"": 0.000159, ""animal"": 0.000123, ""animal_focus"": 0.0, ""bare_shoulders"": 0.00328, ""bikini"": 0.002433, ""bird"": 5.5e-05, ""cleavage"": 0.907409, ""corset"": 3.8e-05, ""crop_top"": 0.087588, ""dog"": 1.4e-05, ""faceless"": 1e-06, ""food_focus"": 0.0, ""garter_straps"": 5.4e-05, ""helmet"": 0.000235, ""lingerie"": 1e-06, ""looking_at_viewer"": 0.872558, ""mask"": 3.9e-05, ""midriff"": 0.712623, ""multiple_girls"": 0.000145, ""navel"": 0.95387, ""no_humans"": 1.8e-05, ""onsen"": 0.0, ""panties"": 0.000107, ""penguin"": 4e-06, ""school_swimsuit"": 5e-06, ""solo"": 0.985142, ""swimsuit"": 0.002155, ""thighhighs"": 0.001199, ""underwear"": 0.000841}",visual_review
bangdream_016_live_event_22_sr,classified,soft_review,"[""crop_top"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_016_live_event_22_sr.png,completed,"{""1girl"": 0.998728, ""2girls"": 0.000116, ""animal"": 3.5e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.053426, ""bikini"": 0.000245, ""bird"": 9e-06, ""cleavage"": 0.001467, ""corset"": 3e-06, ""crop_top"": 0.909029, ""dog"": 5e-06, ""faceless"": 1e-06, ""food_focus"": 0.0, ""garter_straps"": 1.6e-05, ""helmet"": 5e-06, ""lingerie"": 4e-06, ""looking_at_viewer"": 0.922107, ""mask"": 6e-06, ""midriff"": 0.976109, ""multiple_girls"": 0.000176, ""navel"": 0.976581, ""no_humans"": 3e-06, ""onsen"": 0.0, ""panties"": 0.000181, ""penguin"": 0.0, ""school_swimsuit"": 5e-06, ""solo"": 0.981114, ""swimsuit"": 0.000497, ""thighhighs"": 0.000991, ""underwear"": 0.000506}",visual_review
bangdream_016_live_event_267_ur,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_016_live_event_267_ur.png,completed,"{""1girl"": 0.997697, ""2girls"": 0.000183, ""animal"": 5.2e-05, ""animal_focus"": 3e-06, ""bare_shoulders"": 0.002279, ""bikini"": 6.5e-05, ""bird"": 2.6e-05, ""cleavage"": 0.00034, ""corset"": 0.000156, ""crop_top"": 0.051786, ""dog"": 4e-06, ""faceless"": 1.7e-05, ""food_focus"": 0.0, ""garter_straps"": 0.752696, ""helmet"": 2e-05, ""lingerie"": 3.2e-05, ""looking_at_viewer"": 0.880999, ""mask"": 9.2e-05, ""midriff"": 0.179253, ""multiple_girls"": 0.000263, ""navel"": 0.010644, ""no_humans"": 1.2e-05, ""onsen"": 1e-06, ""panties"": 0.000108, ""penguin"": 1e-06, ""school_swimsuit"": 6e-06, ""solo"": 0.976131, ""swimsuit"": 0.000219, ""thighhighs"": 0.039916, ""underwear"": 0.000321}",visual_review
bangdream_016_live_event_300_ssr,classified,soft_review,"[""midriff"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_016_live_event_300_ssr.png,completed,"{""1girl"": 0.997034, ""2girls"": 0.000228, ""animal"": 1.9e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.00248, ""bikini"": 0.0001, ""bird"": 3.7e-05, ""cleavage"": 0.001625, ""corset"": 2.3e-05, ""crop_top"": 0.448302, ""dog"": 1e-06, ""faceless"": 2e-06, ""food_focus"": 0.0, ""garter_straps"": 0.001344, ""helmet"": 1.1e-05, ""lingerie"": 5e-06, ""looking_at_viewer"": 0.809822, ""mask"": 4.4e-05, ""midriff"": 0.599516, ""multiple_girls"": 0.000297, ""navel"": 0.019417, ""no_humans"": 9e-06, ""onsen"": 1e-06, ""panties"": 0.000293, ""penguin"": 0.0, ""school_swimsuit"": 1e-06, ""solo"": 0.97215, ""swimsuit"": 0.000115, ""thighhighs"": 0.937168, ""underwear"": 0.000669}",visual_review
bangdream_016_live_event_302_ur,classified,soft_review,"[""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_016_live_event_302_ur.png,completed,"{""1girl"": 0.99867, ""2girls"": 0.000133, ""animal"": 6.4e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.671709, ""bikini"": 0.018508, ""bird"": 2.2e-05, ""cleavage"": 0.00506, ""corset"": 0.000194, ""crop_top"": 0.190261, ""dog"": 2e-06, ""faceless"": 2e-06, ""food_focus"": 0.0, ""garter_straps"": 0.071899, ""helmet"": 4e-06, ""lingerie"": 0.000446, ""looking_at_viewer"": 0.898263, ""mask"": 1.6e-05, ""midriff"": 0.763067, ""multiple_girls"": 0.00014, ""navel"": 0.626085, ""no_humans"": 4e-06, ""onsen"": 0.0, ""panties"": 0.000158, ""penguin"": 0.0, ""school_swimsuit"": 7e-06, ""solo"": 0.986123, ""swimsuit"": 0.038262, ""thighhighs"": 0.002347, ""underwear"": 0.000616}",visual_review
